Order ID,Order Date,Segment,State,Product,Category,Quantity,Unit Price,Discount,Sales,Shipping,Profit,Channel,Status
ORD-10428,2025-03-12,Consumer,TX,Desk Lamp,Home,2,32.0,0,64.0,0,64.0,TikTok,Delivered
ORD-10429,2026-02-03,Consumer,CA,Yoga Mat,Sports,1,24.0,0.2,19.2,0,19.2,Website,Delivered
ORD-10430,2025-04-18,Consumer,FL,Wireless Earbuds,Electronics,1,29.99,0.05,28.49,4.99,23.5,Website,Delivered
ORD-10431,2025-07-26,Consumer,CA,Protein Bar Box,Grocery,2,19.99,0.15,33.98,6.99,26.989999999999995,Website,Returned
ORD-10432,2025-06-14,Corporate,GA,Coffee Beans 1lb,Grocery,3,14.99,0,44.97,0,39.97,Website,Cancelled
ORD-10433,2025-06-09,Consumer,FL,Coffee Beans 1lb,Grocery,1,14.99,0.15,12.74,4.99,7.75,TikTok,Delivered
ORD-10434,2025-06-02,Consumer,CA,Yoga Mat,Sports,1,24.0,0.2,19.2,0,19.2,TikTok,Returned
ORD-10435,2025-06-25,Consumer,TX,Running Socks 3pk,Apparel,2,11.0,0.15,18.7,0,18.7,Website,Delivered
ORD-10436,2025-04-19,Corporate,FL,Wireless Earbuds,Electronics,1,29.99,0,29.99,0,29.99,Website,Delivered
ORD-10437,2025-07-12,Corporate,NC,Running Socks 3pk,Apparel,3,11.0,0.15,28.05,0,28.05,TikTok,Delivered
ORD-10438,2025-12-01,Consumer,FL,Protein Bar Box,Grocery,1,19.99,0.15,16.99,0,16.99,Instagram,Delivered
ORD-10439,2025-08-31,Corporate,FL,Water Bottle,Sports,1,18.5,0.1,16.65,4.99,11.659999999999998,Amazon,Cancelled
ORD-10440,2025-12-06,Corporate,NC,Wireless Earbuds,Electronics,1,29.99,0.05,28.49,0,28.49,Amazon,Delivered
ORD-10441,2025-05-25,Consumer,FL,Water Bottle,Sports,1,18.5,0.1,16.65,0,16.65,TikTok,Delivered
ORD-10442,2025-12-27,Consumer,NC,Desk Lamp,Home,2,32.0,0,64.0,4.99,59.01,TikTok,Delivered
ORD-10443,2025-05-01,Consumer,FL,Coffee Beans 1lb,Grocery,3,14.99,0.05,42.72,4.99,37.73,Website,Returned
ORD-10444,2026-01-06,Corporate,FL,LED Strip Lights,Home,1,22.0,0,22.0,0,22.0,Amazon,Delivered
ORD-10445,2025-01-26,Consumer,FL,LED Strip Lights,Home,1,22.0,0,22.0,6.99,15.01,Website,Delivered
ORD-10446,2025-02-18,Consumer,FL,Running Socks 3pk,Apparel,2,11.0,0.15,18.7,0,18.7,Amazon,Cancelled
ORD-10447,2025-11-15,Consumer,FL,Yoga Mat,Sports,1,24.0,0,24.0,6.99,17.009999999999998,Website,Delivered
ORD-10448,2025-05-20,Consumer,CA,Phone Case,Accessories,2,12.5,0.05,23.75,6.99,16.759999999999998,Amazon,Delivered
ORD-10449,2025-03-23,Consumer,NY,Phone Case,Accessories,1,12.5,0.15,10.62,0,10.62,Instagram,Returned
ORD-10450,2026-02-03,Consumer,FL,LED Strip Lights,Home,1,22.0,0.1,19.8,6.99,12.81,Amazon,Delivered
ORD-10451,2025-08-14,Consumer,FL,LED Strip Lights,Home,2,22.0,0,44.0,6.99,37.01,Website,Delivered
ORD-10452,2025-12-09,Consumer,FL,Notebook Set,Office,3,9.99,0.1,26.97,0,26.97,Amazon,Delivered
ORD-10453,2025-03-18,Corporate,FL,LED Strip Lights,Home,1,22.0,0.15,18.7,6.99,6.71,Website,Returned
ORD-10454,2025-02-08,Consumer,TX,LED Strip Lights,Home,2,22.0,0.2,35.2,0,35.2,Website,Delivered
ORD-10455,2025-07-26,Consumer,FL,Notebook Set,Office,1,9.99,0.1,8.99,6.99,2.0,TikTok,Delivered
ORD-10456,2025-03-02,Consumer,FL,Phone Case,Accessories,2,12.5,0.05,23.75,4.99,13.76,Instagram,Delivered
ORD-10457,2025-11-06,Corporate,NC,Notebook Set,Office,2,9.99,0,19.98,0,19.98,TikTok,Delivered
ORD-10458,2025-04-25,Consumer,TX,LED Strip Lights,Home,1,22.0,0,22.0,0,22.0,TikTok,Returned
ORD-10459,2026-01-02,Consumer,FL,LED Strip Lights,Home,3,22.0,0.15,56.1,4.99,46.11,Amazon,Delivered
ORD-10460,2025-10-08,Corporate,TX,Wireless Earbuds,Electronics,1,29.99,0,29.99,4.99,25.0,Website,Delivered
ORD-10461,2025-02-24,Consumer,GA,LED Strip Lights,Home,1,22.0,0.2,17.6,6.99,10.610000000000001,Instagram,Delivered
ORD-10462,2025-02-25,Consumer,FL,LED Strip Lights,Home,1,22.0,0.15,18.7,4.99,13.709999999999999,Amazon,Returned
ORD-10463,2025-09-13,Consumer,FL,Phone Case,Accessories,2,12.5,0.05,23.75,0,23.75,Instagram,Returned
ORD-10464,2025-12-21,Corporate,FL,LED Strip Lights,Home,2,22.0,0.2,35.2,0,35.2,Website,Delivered
ORD-10465,2025-09-16,Consumer,NY,Water Bottle,Sports,3,18.5,0.1,49.95,4.99,44.96,Amazon,Delivered
ORD-10466,2025-08-20,Consumer,FL,Desk Lamp,Home,2,32.0,0,64.0,4.99,59.01,Amazon,Cancelled
ORD-10467,2025-12-31,Corporate,GA,Notebook Set,Office,1,9.99,0.2,7.99,4.99,3.0,TikTok,Cancelled
ORD-10468,2025-12-30,Corporate,FL,Desk Lamp,Home,3,32.0,0,96.0,0,96.0,Amazon,Cancelled
ORD-10469,2025-10-15,Consumer,NY,Running Socks 3pk,Apparel,3,11.0,0,33.0,4.99,28.009999999999998,TikTok,Delivered
ORD-10470,2025-01-13,Consumer,FL,Water Bottle,Sports,1,18.5,0.1,16.65,0,11.65,Website,Delivered
ORD-10471,2025-03-16,Consumer,NC,Desk Lamp,Home,1,32.0,0,32.0,4.99,27.009999999999998,TikTok,Delivered
ORD-10472,2026-01-16,Corporate,NY,Running Socks 3pk,Apparel,2,11.0,0,22.0,0,22.0,Amazon,Delivered
ORD-10473,2025-12-17,Consumer,FL,Wireless Earbuds,Electronics,2,29.99,0.05,56.98,6.99,44.99,Website,Delivered
ORD-10474,2025-11-21,Corporate,TX,Protein Bar Box,Grocery,2,19.99,0.2,31.98,0,31.98,TikTok,Cancelled
ORD-10475,2025-05-31,Consumer,FL,Protein Bar Box,Grocery,1,19.99,0.2,15.99,0,15.99,Website,Delivered
ORD-10476,2025-07-13,Consumer,NY,Yoga Mat,Sports,3,24.0,0.1,64.8,0,64.8,Website,Delivered
ORD-10477,2025-01-03,Consumer,CA,Yoga Mat,Sports,2,24.0,0.2,38.4,4.99,33.41,Website,Delivered
ORD-10478,2026-02-01,Corporate,NC,Yoga Mat,Sports,1,24.0,0.1,21.6,0,21.6,TikTok,Returned
ORD-10479,2025-09-27,Consumer,FL,Running Socks 3pk,Apparel,1,11.0,0.2,8.8,4.99,3.8100000000000005,TikTok,Delivered
ORD-10480,2025-02-17,Consumer,GA,Water Bottle,Sports,2,18.5,0.1,33.3,6.99,26.309999999999995,Amazon,Delivered
ORD-10481,2026-01-21,Corporate,CA,Running Socks 3pk,Apparel,1,11.0,0,11.0,0,11.0,Amazon,Delivered
ORD-10482,2025-05-04,Corporate,GA,Phone Case,Accessories,3,12.5,0,37.5,6.99,30.509999999999998,Amazon,Delivered
ORD-10483,2025-10-04,Corporate,NC,Water Bottle,Sports,1,18.5,0.05,17.57,4.99,7.58,TikTok,Delivered
ORD-10484,2025-01-23,Consumer,GA,Notebook Set,Office,2,9.99,0.05,18.98,6.99,11.99,Website,Delivered
ORD-10485,2025-11-17,Consumer,GA,Yoga Mat,Sports,2,24.0,0.1,43.2,0,43.2,Website,Cancelled
ORD-10486,2025-11-28,Consumer,FL,Water Bottle,Sports,1,18.5,0,18.5,6.99,6.51,Amazon,Delivered
ORD-10487,2025-04-02,Consumer,FL,Wireless Earbuds,Electronics,1,29.99,0,29.99,0,29.99,Website,Delivered
ORD-10488,2025-08-10,Consumer,FL,Water Bottle,Sports,2,18.5,0.05,35.15,6.99,28.159999999999997,Website,Returned
ORD-10489,2026-01-23,Corporate,FL,Wireless Earbuds,Electronics,3,29.99,0.15,76.47,0,76.47,Website,Delivered
ORD-10490,2025-11-07,Consumer,NC,Notebook Set,Office,1,9.99,0,9.99,4.99,5.0,Instagram,Delivered
ORD-10491,2025-03-22,Corporate,GA,Water Bottle,Sports,3,18.5,0,55.5,6.99,43.51,Instagram,Returned
ORD-10492,2025-12-13,Corporate,TX,Desk Lamp,Home,3,32.0,0,96.0,4.99,91.01,Website,Returned
ORD-10493,2025-01-03,Corporate,NY,Notebook Set,Office,1,9.99,0,9.99,0,9.99,Website,Delivered
ORD-10494,2025-04-19,Consumer,FL,Coffee Beans 1lb,Grocery,3,14.99,0.15,38.22,4.99,33.23,Website,Returned
ORD-10495,2025-12-10,Corporate,FL,Desk Lamp,Home,1,32.0,0,32.0,0,32.0,TikTok,Delivered
ORD-10496,2025-05-09,Consumer,GA,Notebook Set,Office,1,9.99,0,9.99,0,9.99,Instagram,Delivered
ORD-10497,2025-02-21,Consumer,FL,Running Socks 3pk,Apparel,1,11.0,0.15,9.35,0,9.35,Website,Delivered
ORD-10498,2025-12-22,Corporate,FL,LED Strip Lights,Home,1,22.0,0.1,19.8,4.99,14.81,Website,Delivered
ORD-10499,2025-05-07,Consumer,NY,Water Bottle,Sports,1,18.5,0,18.5,4.99,13.51,Website,Delivered
ORD-10500,2025-07-03,Consumer,CA,Running Socks 3pk,Apparel,2,11.0,0.05,20.9,6.99,13.909999999999998,Website,Cancelled
ORD-10501,2025-03-13,Corporate,GA,Protein Bar Box,Grocery,1,19.99,0.2,15.99,4.99,11.0,Amazon,Delivered
ORD-10502,2025-10-25,Corporate,NY,Phone Case,Accessories,1,12.5,0.2,10.0,0,10.0,Website,Delivered
ORD-10503,2025-12-01,Consumer,TX,Notebook Set,Office,1,9.99,0.1,8.99,6.99,2.0,TikTok,Cancelled
ORD-10504,2025-07-23,Consumer,FL,Desk Lamp,Home,1,32.0,0.05,30.4,0,30.4,TikTok,Cancelled
ORD-10505,2025-03-23,Consumer,FL,Yoga Mat,Sports,2,24.0,0,48.0,6.99,41.01,Instagram,Delivered
ORD-10506,2025-04-29,Consumer,NC,Wireless Earbuds,Electronics,1,29.99,0.2,23.99,6.99,17.0,Website,Cancelled
ORD-10507,2025-07-18,Consumer,CA,Coffee Beans 1lb,Grocery,2,14.99,0.2,23.98,4.99,18.990000000000002,Website,Cancelled
ORD-10508,2026-01-15,Consumer,FL,Running Socks 3pk,Apparel,1,11.0,0.15,9.35,4.99,4.359999999999999,Instagram,Delivered
ORD-10509,2025-09-22,Consumer,NY,Protein Bar Box,Grocery,3,19.99,0.2,47.98,0,47.98,Website,Returned
ORD-10510,2025-09-07,Consumer,FL,Water Bottle,Sports,1,18.5,0.2,14.8,4.99,9.81,Website,Delivered
ORD-10511,2025-04-19,Consumer,FL,Yoga Mat,Sports,1,24.0,0,24.0,4.99,19.009999999999998,TikTok,Cancelled
ORD-10512,2025-06-19,Corporate,FL,Phone Case,Accessories,3,12.5,0,37.5,6.99,30.509999999999998,Instagram,Delivered
ORD-10513,2025-01-12,Consumer,FL,Coffee Beans 1lb,Grocery,2,14.99,0,29.98,6.99,17.99,TikTok,Delivered
ORD-10514,2025-10-21,Consumer,FL,Yoga Mat,Sports,3,24.0,0.1,64.8,0,64.8,Website,Returned
ORD-10515,2026-01-04,Corporate,NC,Water Bottle,Sports,2,18.5,0.1,33.3,0,33.3,Website,Delivered
ORD-10516,2025-03-29,Consumer,NY,Protein Bar Box,Grocery,2,19.99,0.2,31.98,6.99,24.990000000000002,TikTok,Delivered
ORD-10517,2025-03-27,Corporate,TX,Protein Bar Box,Grocery,3,19.99,0.1,53.97,4.99,48.98,TikTok,Returned
ORD-10518,2025-03-09,Consumer,FL,Phone Case,Accessories,1,12.5,0.05,11.88,6.99,4.890000000000001,TikTok,Cancelled
ORD-10519,2025-04-01,Consumer,FL,Water Bottle,Sports,1,18.5,0.1,16.65,0,16.65,TikTok,Returned
ORD-10520,2025-11-05,Corporate,FL,Phone Case,Accessories,1,12.5,0.05,11.88,0,11.88,Amazon,Cancelled
ORD-10521,2025-01-23,Corporate,NY,Water Bottle,Sports,2,18.5,0.05,35.15,4.99,30.159999999999997,Instagram,Delivered
ORD-10522,2025-08-06,Consumer,NC,Running Socks 3pk,Apparel,2,11.0,0.2,17.6,0,17.6,Website,Delivered
ORD-10523,2025-05-12,Consumer,FL,Desk Lamp,Home,2,32.0,0.1,57.6,6.99,50.61,Website,Returned
ORD-10524,2025-07-12,Corporate,GA,Notebook Set,Office,1,9.99,0.1,8.99,0,8.99,Website,Delivered
ORD-10525,2025-11-30,Corporate,NC,Running Socks 3pk,Apparel,1,11.0,0,11.0,6.99,4.01,TikTok,Delivered
ORD-10526,2025-12-15,Consumer,GA,Protein Bar Box,Grocery,1,19.99,0.1,17.99,4.99,12.999999999999998,TikTok,Delivered
ORD-10527,2025-05-10,Consumer,TX,Yoga Mat,Sports,1,24.0,0.1,21.6,6.99,14.610000000000001,Instagram,Cancelled
ORD-10528,2025-08-17,Corporate,FL,Yoga Mat,Sports,3,24.0,0,72.0,0,67.0,TikTok,Delivered
ORD-10529,2025-03-24,Consumer,FL,Running Socks 3pk,Apparel,2,11.0,0.1,19.8,0,19.8,Website,Delivered
ORD-10530,2025-05-15,Consumer,TX,Protein Bar Box,Grocery,2,19.99,0,39.98,0,34.98,Website,Cancelled
ORD-10531,2025-12-31,Corporate,FL,Water Bottle,Sports,2,18.5,0.1,33.3,4.99,28.309999999999995,Website,Cancelled
ORD-10532,2025-12-03,Corporate,NC,LED Strip Lights,Home,2,22.0,0,44.0,0,44.0,TikTok,Returned
ORD-10533,2025-12-12,Consumer,TX,Notebook Set,Office,3,9.99,0,29.97,0,29.97,Website,Delivered
ORD-10534,2025-06-30,Corporate,NY,Phone Case,Accessories,1,12.5,0.2,10.0,6.99,3.01,Website,Returned
ORD-10535,2025-02-16,Corporate,NC,Wireless Earbuds,Electronics,3,29.99,0.15,76.47,0,76.47,TikTok,Returned
ORD-10536,2025-04-26,Corporate,GA,Running Socks 3pk,Apparel,1,11.0,0.2,8.8,4.99,3.8100000000000005,Instagram,Returned
ORD-10537,2025-09-17,Consumer,FL,Wireless Earbuds,Electronics,1,29.99,0,29.99,6.99,23.0,Website,Delivered
ORD-10538,2025-12-22,Consumer,NY,Notebook Set,Office,1,9.99,0.1,8.99,4.99,4.0,Website,Delivered
ORD-10539,2025-09-04,Consumer,NC,LED Strip Lights,Home,3,22.0,0.05,62.7,0,57.7,Amazon,Delivered
ORD-10540,2025-09-22,Corporate,FL,Coffee Beans 1lb,Grocery,1,14.99,0.05,14.24,4.99,9.25,Website,Delivered
ORD-10541,2025-02-08,Corporate,FL,Desk Lamp,Home,1,32.0,0.05,30.4,4.99,25.409999999999997,Website,Delivered
ORD-10542,2025-09-13,Corporate,GA,Protein Bar Box,Grocery,1,19.99,0,19.99,0,19.99,Website,Delivered
ORD-10543,2025-11-13,Consumer,FL,Coffee Beans 1lb,Grocery,1,14.99,0,14.99,0,14.99,Website,Delivered
ORD-10544,2025-09-04,Consumer,TX,LED Strip Lights,Home,2,22.0,0,44.0,0,44.0,TikTok,Delivered
ORD-10545,2025-07-23,Consumer,FL,LED Strip Lights,Home,1,22.0,0.2,17.6,4.99,7.61,Instagram,Delivered
ORD-10546,2025-07-21,Corporate,FL,Notebook Set,Office,1,9.99,0.1,8.99,4.99,4.0,Website,Cancelled
ORD-10547,2025-01-07,Corporate,GA,Notebook Set,Office,2,9.99,0,19.98,0,19.98,Website,Delivered
ORD-10548,2025-04-06,Corporate,NC,Running Socks 3pk,Apparel,2,11.0,0.2,17.6,4.99,12.610000000000001,Instagram,Returned
ORD-10549,2025-08-06,Consumer,NY,Running Socks 3pk,Apparel,1,11.0,0,11.0,6.99,4.01,Website,Delivered
ORD-10550,2025-10-20,Consumer,GA,Water Bottle,Sports,1,18.5,0.05,17.57,0,17.57,Amazon,Delivered
ORD-10551,2025-04-11,Consumer,FL,Coffee Beans 1lb,Grocery,2,14.99,0.05,28.48,6.99,21.490000000000002,Website,Delivered
ORD-10552,2025-09-07,Consumer,NC,Water Bottle,Sports,2,18.5,0,37.0,4.99,32.01,TikTok,Delivered
ORD-10553,2025-01-31,Consumer,NC,Water Bottle,Sports,1,18.5,0.15,15.72,0,15.72,Amazon,Delivered
ORD-10554,2025-07-04,Consumer,NC,LED Strip Lights,Home,3,22.0,0,66.0,4.99,61.01,Instagram,Delivered
ORD-10555,2025-10-23,Corporate,FL,Running Socks 3pk,Apparel,3,11.0,0.1,29.7,0,29.7,Website,Delivered
ORD-10556,2026-02-01,Corporate,CA,Running Socks 3pk,Apparel,3,11.0,0.1,29.7,6.99,22.71,Instagram,Returned
ORD-10557,2025-03-27,Corporate,TX,Desk Lamp,Home,2,32.0,0.15,54.4,0,54.4,TikTok,Returned
ORD-10558,2025-06-25,Consumer,TX,Water Bottle,Sports,1,18.5,0,18.5,0,18.5,Website,Cancelled
ORD-10559,2025-05-19,Consumer,TX,Desk Lamp,Home,2,32.0,0.15,54.4,6.99,47.41,TikTok,Delivered
ORD-10560,2025-03-06,Corporate,GA,Water Bottle,Sports,1,18.5,0,18.5,0,18.5,Amazon,Cancelled
ORD-10561,2025-02-22,Consumer,FL,Phone Case,Accessories,1,12.5,0,12.5,6.99,5.51,Instagram,Returned
ORD-10562,2025-09-26,Consumer,FL,Wireless Earbuds,Electronics,1,29.99,0.2,23.99,6.99,17.0,Website,Delivered
ORD-10563,2026-01-13,Consumer,CA,Water Bottle,Sports,1,18.5,0,18.5,0,18.5,Website,Returned
ORD-10564,2025-06-16,Consumer,CA,Yoga Mat,Sports,1,24.0,0,24.0,4.99,19.009999999999998,TikTok,Delivered
ORD-10565,2025-10-30,Corporate,CA,Notebook Set,Office,2,9.99,0,19.98,0,19.98,Amazon,Returned
ORD-10566,2025-06-27,Consumer,GA,Water Bottle,Sports,2,18.5,0.15,31.45,4.99,26.46,Instagram,Delivered
ORD-10567,2025-06-05,Consumer,FL,Running Socks 3pk,Apparel,2,11.0,0,22.0,0,22.0,Website,Delivered
ORD-10568,2025-12-19,Consumer,CA,Desk Lamp,Home,2,32.0,0.1,57.6,0,57.6,Instagram,Delivered
ORD-10569,2025-10-08,Consumer,GA,Protein Bar Box,Grocery,1,19.99,0.2,15.99,0,15.99,TikTok,Delivered
ORD-10570,2025-07-13,Consumer,NC,Water Bottle,Sports,1,18.5,0,18.5,6.99,6.51,Amazon,Delivered
ORD-10571,2025-05-26,Corporate,NC,Notebook Set,Office,2,9.99,0.2,15.98,4.99,10.99,Website,Delivered
ORD-10572,2025-11-13,Consumer,NC,Yoga Mat,Sports,1,24.0,0,24.0,6.99,17.009999999999998,Instagram,Delivered
ORD-10573,2025-10-01,Consumer,FL,Running Socks 3pk,Apparel,1,11.0,0,11.0,0,11.0,Website,Delivered
ORD-10574,2025-04-30,Consumer,FL,Yoga Mat,Sports,3,24.0,0.05,68.4,0,63.4,Website,Delivered
ORD-10575,2025-07-10,Consumer,FL,Water Bottle,Sports,1,18.5,0.2,14.8,6.99,7.8100000000000005,Website,Delivered
ORD-10576,2025-04-03,Consumer,NC,Desk Lamp,Home,2,32.0,0,64.0,6.99,57.01,Website,Delivered
ORD-10577,2025-05-07,Corporate,FL,Coffee Beans 1lb,Grocery,2,14.99,0.2,23.98,6.99,16.990000000000002,Amazon,Delivered
ORD-10578,2025-07-19,Corporate,NC,Notebook Set,Office,3,9.99,0,29.97,6.99,22.979999999999997,Website,Cancelled
ORD-10579,2025-05-10,Consumer,NC,Wireless Earbuds,Electronics,3,29.99,0.1,80.97,0,80.97,Website,Cancelled
ORD-10580,2025-06-16,Consumer,FL,Coffee Beans 1lb,Grocery,1,14.99,0,14.99,6.99,8.0,TikTok,Delivered
ORD-10581,2025-10-25,Corporate,CA,Water Bottle,Sports,1,18.5,0,18.5,0,18.5,Website,Delivered
ORD-10582,2025-02-16,Corporate,TX,Phone Case,Accessories,1,12.5,0,12.5,6.99,5.51,Amazon,Delivered
ORD-10583,2025-12-26,Corporate,FL,Wireless Earbuds,Electronics,1,29.99,0.15,25.49,0,20.49,Website,Delivered
ORD-10584,2025-08-13,Corporate,GA,Notebook Set,Office,3,9.99,0.2,23.98,4.99,13.99,Instagram,Delivered
ORD-10585,2025-12-28,Consumer,NC,Yoga Mat,Sports,1,24.0,0,24.0,6.99,17.009999999999998,Instagram,Delivered
ORD-10586,2025-06-15,Corporate,CA,Protein Bar Box,Grocery,1,19.99,0.1,17.99,4.99,12.999999999999998,TikTok,Returned
ORD-10587,2025-08-19,Consumer,NC,Yoga Mat,Sports,1,24.0,0.1,21.6,0,21.6,Instagram,Delivered
ORD-10588,2025-01-10,Corporate,TX,Notebook Set,Office,2,9.99,0.15,16.98,0,16.98,Website,Delivered
ORD-10589,2025-04-08,Corporate,CA,Phone Case,Accessories,3,12.5,0.1,33.75,6.99,26.759999999999998,Website,Returned
ORD-10590,2025-02-26,Consumer,FL,Desk Lamp,Home,1,32.0,0.05,30.4,4.99,20.41,Website,Delivered
ORD-10591,2025-04-09,Consumer,FL,Wireless Earbuds,Electronics,1,29.99,0,29.99,6.99,23.0,Instagram,Cancelled
ORD-10592,2025-01-26,Consumer,GA,LED Strip Lights,Home,2,22.0,0.1,39.6,4.99,34.61,Website,Delivered
ORD-10593,2025-08-28,Corporate,FL,Coffee Beans 1lb,Grocery,3,14.99,0.05,42.72,0,42.72,Amazon,Delivered
ORD-10594,2025-09-28,Consumer,FL,Running Socks 3pk,Apparel,3,11.0,0,33.0,4.99,28.009999999999998,Website,Delivered
ORD-10595,2025-09-30,Consumer,GA,Notebook Set,Office,1,9.99,0,9.99,0,9.99,Amazon,Delivered
ORD-10596,2026-01-18,Consumer,TX,Protein Bar Box,Grocery,3,19.99,0,59.97,6.99,52.98,Amazon,Cancelled
ORD-10597,2025-10-09,Consumer,TX,Water Bottle,Sports,1,18.5,0,18.5,0,18.5,TikTok,Returned
ORD-10598,2025-07-10,Consumer,NY,LED Strip Lights,Home,1,22.0,0,22.0,4.99,17.009999999999998,Website,Returned
ORD-10599,2025-07-12,Corporate,NC,Coffee Beans 1lb,Grocery,2,14.99,0.1,26.98,0,26.98,Instagram,Delivered
ORD-10600,2025-05-26,Corporate,FL,Water Bottle,Sports,1,18.5,0.15,15.72,0,15.72,Website,Delivered
ORD-10601,2025-01-12,Corporate,NC,Desk Lamp,Home,1,32.0,0,32.0,4.99,27.009999999999998,TikTok,Returned
ORD-10602,2025-01-20,Consumer,TX,Protein Bar Box,Grocery,2,19.99,0,39.98,0,39.98,Website,Delivered
ORD-10603,2025-06-03,Consumer,NY,Protein Bar Box,Grocery,1,19.99,0,19.99,4.99,14.999999999999998,Website,Cancelled
ORD-10604,2025-03-30,Consumer,FL,Phone Case,Accessories,3,12.5,0,37.5,6.99,30.509999999999998,Website,Delivered
ORD-10605,2026-01-30,Consumer,TX,Protein Bar Box,Grocery,2,19.99,0,39.98,0,39.98,Instagram,Delivered
ORD-10606,2025-11-21,Corporate,NY,Phone Case,Accessories,1,12.5,0.15,10.62,0,5.62,TikTok,Delivered
ORD-10607,2025-06-17,Corporate,GA,Running Socks 3pk,Apparel,2,11.0,0.1,19.8,0,19.8,Amazon,Cancelled
ORD-10608,2025-04-24,Consumer,NC,Water Bottle,Sports,2,18.5,0.2,29.6,0,29.6,Website,Delivered
ORD-10609,2025-10-08,Consumer,NC,Running Socks 3pk,Apparel,1,11.0,0.05,10.45,0,5.45,TikTok,Delivered
ORD-10610,2025-09-07,Consumer,GA,Yoga Mat,Sports,1,24.0,0.05,22.8,0,22.8,Amazon,Returned
ORD-10611,2026-02-02,Consumer,TX,Coffee Beans 1lb,Grocery,1,14.99,0,14.99,4.99,10.0,TikTok,Delivered
ORD-10612,2025-07-07,Consumer,GA,Phone Case,Accessories,3,12.5,0.05,35.62,6.99,28.629999999999995,TikTok,Cancelled
ORD-10613,2025-11-12,Consumer,FL,Wireless Earbuds,Electronics,1,29.99,0,29.99,4.99,25.0,Website,Delivered
ORD-10614,2025-02-27,Corporate,FL,Running Socks 3pk,Apparel,1,11.0,0.2,8.8,0,8.8,TikTok,Delivered
ORD-10615,2025-06-06,Consumer,CA,Desk Lamp,Home,1,32.0,0,32.0,0,27.0,Website,Cancelled
ORD-10616,2025-10-08,Consumer,FL,Notebook Set,Office,1,9.99,0,9.99,4.99,5.0,Amazon,Delivered
ORD-10617,2025-05-11,Consumer,FL,Water Bottle,Sports,2,18.5,0.15,31.45,0,31.45,Amazon,Returned
ORD-10618,2025-02-04,Consumer,NC,Desk Lamp,Home,1,32.0,0.05,30.4,0,30.4,Amazon,Delivered
ORD-10619,2025-04-29,Consumer,FL,Phone Case,Accessories,1,12.5,0,12.5,6.99,5.51,Instagram,Returned
ORD-10620,2025-09-14,Consumer,FL,Notebook Set,Office,1,9.99,0,9.99,0,4.99,TikTok,Delivered
ORD-10621,2025-01-10,Consumer,TX,Running Socks 3pk,Apparel,2,11.0,0.05,20.9,0,20.9,Website,Delivered
ORD-10622,2025-11-17,Consumer,NY,Notebook Set,Office,1,9.99,0.2,7.99,0,7.99,Website,Returned
ORD-10623,2025-07-21,Corporate,FL,Desk Lamp,Home,1,32.0,0,32.0,4.99,22.01,Instagram,Returned
ORD-10624,2025-08-02,Consumer,FL,Protein Bar Box,Grocery,3,19.99,0.15,50.97,0,50.97,Website,Returned
ORD-10625,2025-04-16,Corporate,FL,Running Socks 3pk,Apparel,2,11.0,0.1,19.8,0,19.8,Amazon,Delivered
ORD-10626,2025-08-09,Consumer,FL,Yoga Mat,Sports,1,24.0,0.15,20.4,0,20.4,TikTok,Returned
ORD-10627,2026-01-08,Consumer,TX,Phone Case,Accessories,1,12.5,0,12.5,0,12.5,Instagram,Delivered
ORD-10628,2025-03-19,Consumer,FL,Desk Lamp,Home,2,32.0,0.15,54.4,4.99,44.41,Website,Returned
ORD-10629,2025-11-02,Consumer,GA,Protein Bar Box,Grocery,1,19.99,0.1,17.99,0,17.99,Website,Delivered
ORD-10630,2025-12-31,Corporate,TX,LED Strip Lights,Home,1,22.0,0.1,19.8,6.99,12.81,Instagram,Delivered
ORD-10631,2025-04-26,Consumer,NY,LED Strip Lights,Home,1,22.0,0,22.0,0,22.0,Website,Delivered
ORD-10632,2026-01-23,Consumer,FL,Water Bottle,Sports,1,18.5,0.15,15.72,0,15.72,Instagram,Returned
ORD-10633,2025-05-07,Consumer,NY,LED Strip Lights,Home,3,22.0,0,66.0,6.99,59.01,TikTok,Cancelled
ORD-10634,2025-11-10,Corporate,FL,Water Bottle,Sports,3,18.5,0,55.5,6.99,48.51,Instagram,Delivered
ORD-10635,2026-01-12,Consumer,NY,Wireless Earbuds,Electronics,1,29.99,0.1,26.99,6.99,20.0,Amazon,Delivered
ORD-10636,2025-06-05,Consumer,CA,Coffee Beans 1lb,Grocery,1,14.99,0.05,14.24,6.99,7.25,Website,Returned
ORD-10637,2025-08-26,Corporate,CA,Wireless Earbuds,Electronics,3,29.99,0.1,80.97,0,75.97,TikTok,Delivered
ORD-10638,2025-07-21,Consumer,TX,Yoga Mat,Sports,2,24.0,0.15,40.8,0,40.8,Website,Delivered
ORD-10639,2025-02-16,Consumer,TX,Protein Bar Box,Grocery,3,19.99,0,59.97,6.99,52.98,Amazon,Delivered
ORD-10640,2025-11-21,Consumer,FL,Phone Case,Accessories,1,12.5,0,12.5,6.99,5.51,Instagram,Cancelled
ORD-10641,2025-10-09,Consumer,FL,Notebook Set,Office,2,9.99,0,19.98,6.99,12.99,Website,Returned
ORD-10642,2025-04-02,Corporate,FL,Yoga Mat,Sports,1,24.0,0.2,19.2,0,19.2,Website,Cancelled
